País,Year,Country,Código,FIPS (FZ_Dengue),ISO3166Alpha2 (FZ_Dengue),ISO3166Alpha3 (FZ_Dengue),PAHOCode (FZ_Dengue),Region (FZ_Dengue),RegionLvl0 (FZ_Dengue),RegionLvl1 (FZ_Dengue),RegionLvl2 (FZ_Dengue),RegionLvl3 (FZ_Dengue),Tipo,TIS (FZ_Dengue),WPais (FZ_Dengue),Dengue,Dengue Grave,Letalidad,Muertes,PAHOCodeNum (FZ_Dengue),PopFemale,PopMale,PopTot,Total
Suriname,2008,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Final,SUR,SUR,0,12,0,0,476,265290,268599,533911,12
Suriname,2009,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Final,SUR,SUR,51,69,0,0,476,268511,271427,539963,120
Suriname,2010,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Final,SUR,SUR,73,20,1.075268817,1,476,271760,274266,546053,93
Suriname,2011,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Final,SUR,SUR,363,23,0.777202073,3,476,275009,277082,552126,386
Suriname,2012,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Final,SUR,SUR,583,198,0.512163892,4,476,278202,279858,558088,781
Suriname,2013,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Final,SUR,SUR,21,0,0,0,476,281322,282578,563923,21
Suriname,2014,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,23,0,0,0,476,284377,285254,569660,23
Suriname,2015,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,15,0,0,0,476,287454,287970,575449,15
Suriname,2016,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,6,0,0,0,476,290667,290729,581429,6
Suriname,2017,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,1,0,0,0,476,293998,293508,587537,1
Suriname,2018,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,final,SUR,SUR,123,0,0,0,476,297351,296319,593688,123
Suriname,2019,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,86,0,0,0,476,300834,299414,600275,86
Suriname,2020,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,563,0,0,0,476,304383,302631,607043,563
Suriname,2021,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,10,0,0,0,476,307573,305364,612963,10
Suriname,2022,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,17,0,0,0,476,310393,307601,618020,17
Suriname,2023,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,276,3,1.075268817,3,476,313301,309881,623210,279
Suriname,2024,Suriname,740,NS,SR,SUR,SUR,NLC,AMR,LAC,NLC,CAR,Preliminar,SUR,SUR,46,3,6.122448980,3,476,316387,312350,628763,49
Trinidad y Tobago,1980,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,0,0,,0,478,570094,557714,1127834,0
Trinidad y Tobago,1981,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,14,0,0,0,478,577369,565271,1142670,14
Trinidad y Tobago,1982,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,16,0,0,0,478,584526,572560,1157116,16
Trinidad y Tobago,1983,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,118,0,0,0,478,591553,579663,1171243,118
Trinidad y Tobago,1984,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,31,0,0,0,478,598237,586458,1184723,31
Trinidad y Tobago,1985,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,7,0,0,0,478,605756,593977,1199762,7
Trinidad y Tobago,1986,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,145,0,0,0,478,614049,602272,1216345,145
Trinidad y Tobago,1987,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,125,0,0,0,478,621628,609765,1231414,125
Trinidad y Tobago,1988,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,80,0,0,0,478,628247,616333,1244608,80
Trinidad y Tobago,1989,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,11,0,0,0,478,634046,622115,1256187,11
Trinidad y Tobago,1990,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,526,0,0,0,478,639201,627271,1266496,526
Trinidad y Tobago,1991,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,36,0,0,0,478,644029,632141,1276198,36
Trinidad y Tobago,1992,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,116,0,0,0,478,648709,636742,1285479,116
Trinidad y Tobago,1993,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,38,0,0,0,478,652973,640953,1293951,38
Trinidad y Tobago,1994,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,0,0,,0,478,656764,644583,1301368,0
Trinidad y Tobago,1995,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,312,3983,0,0,478,660059,647713,1307798,4295
Trinidad y Tobago,1996,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,3983,0,0,0,478,662965,650420,1313405,3983
Trinidad y Tobago,1997,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,706,39,1.208053691,9,478,665379,652740,1318147,745
Trinidad y Tobago,1998,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,2848,136,0,0,478,667607,654917,1322547,2984
Trinidad y Tobago,1999,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,1135,65,0,0,478,669901,657111,1327041,1200
Trinidad y Tobago,2000,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,1968,49,0,0,478,672511,659638,1332182,2017
Trinidad y Tobago,2001,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,2072,86,0,0,478,675848,662668,1338538,2158
Trinidad y Tobago,2002,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,5700,273,0.200904068,12,478,679803,666106,1345938,5973
Trinidad y Tobago,2003,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,2129,80,0,0,478,683874,669618,1353519,2209
Trinidad y Tobago,2004,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,448,49,0,0,478,687978,673148,1361147,497
Trinidad y Tobago,2005,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,411,0,0,0,478,692258,676765,1369052,411
Trinidad y Tobago,2006,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,35,1,0,0,478,696433,680440,1376889,36
Trinidad y Tobago,2007,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,47,0,0,0,478,700576,684230,1384830,47
Trinidad y Tobago,2008,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,2350,8,0.127226463,3,478,704786,687967,1392777,2358
Trinidad y Tobago,2009,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,24,0,0,0,478,709308,691833,1401163,24
Trinidad y Tobago,2010,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,4734,3,0.063331222,3,478,714212,696033,1410268,4737
Trinidad y Tobago,2011,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,1241,1,0.080515298,1,478,719362,700610,1419996,1242
Trinidad y Tobago,2012,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,0,0,,0,478,724761,705561,1430358,0
Trinidad y Tobago,2013,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Final,TRT,TTO,0,0,,0,478,730167,710512,1440704,0
Trinidad y Tobago,2014,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,148,0,0,0,478,735404,715210,1450636,148
Trinidad y Tobago,2015,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,1687,0,0.177830468,3,478,740553,719573,1460155,1687
Trinidad y Tobago,2016,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,1801,0,0,0,478,745573,723697,1469305,1801
Trinidad y Tobago,2017,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,300,0,0,0,478,750537,728023,1478580,300
Trinidad y Tobago,2018,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,123,0,0,0,478,761177,743477,1504682,123
Trinidad y Tobago,2019,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,416,0,0,0,478,768035,751873,1519932,416
Trinidad y Tobago,2020,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,59,0,0,0,478,768945,749149,1518122,59
Trinidad y Tobago,2021,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,20,0,0,0,478,772850,752765,1525636,20
Trinidad y Tobago,2022,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,52,0,0,0,478,775932,755063,1531024,52
Trinidad y Tobago,2023,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,126,0,0,0,478,778505,756383,1534912,126
Trinidad y Tobago,2024,Trinidad and Tobago,780,TD,TT,TTO,TRT,NLC,AMR,LAC,NLC,CAR,Preliminar,TRT,TTO,46,0,0,0,478,780763,757380,1538176,46
Islas Turcas y Caicos,1980,Turks and Caicos Islands,796,TK,TC,TCA,TUC,NLC,AMR,LAC,NLC,CAR,Final,TCA,TUC,0,0,,0,473,3832,3731,7575,0
Islas Turcas y Caicos,1981,Turks and Caicos Islands,796,TK,TC,TCA,TUC,NLC,AMR,LAC,NLC,CAR,Final,TCA,TUC,0,0,,0,473,3992,3922,7933,0
Islas Turcas y Caicos,1982,Turks and Caicos Islands,796,TK,TC,TCA,TUC,NLC,AMR,LAC,NLC,CAR,Final,TCA,TUC,0,0,,0,473,4168,4144,8334,0
Islas Turcas y Caicos,1983,Turks and Caicos Islands,796,TK,TC,TCA,TUC,NLC,AMR,LAC,NLC,CAR,Final,TCA,TUC,0,0,,0,473,4333,4376,8735,0
Islas Turcas y Caicos,1984,Turks and Caicos Islands,796,TK,TC,TCA,TUC,NLC,AMR,LAC,NLC,CAR,Final,TCA,TUC,0,0,,0,473,4508,4616,9146,0
Islas Turcas y Caicos,1985,Turks and Caicos Islands,796,TK,TC,TCA,TUC,NLC,AMR,LAC,NLC,CAR,Final,TCA,TUC,0,0,,0,473,4689,4848,9555,0
Islas Turcas y Caicos,1986,Turks and Caicos Islands,796,TK,TC,TCA,TUC,NLC,AMR,LAC,NLC,CAR,Final,TCA,TUC,0,0,,0,473,4866,5081,9964,0
Islas Turcas y Caicos,1987,Turks and Caicos Islands,796,TK,TC,TCA,TUC,NLC,AMR,LAC,NLC,CAR,Final,TCA,TUC,0,0,,0,473,5041,5314,10377,0
República Dominicana,2001,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,3584,4,0,0,448,4271589,4397394,8669016,3588
República Dominicana,2002,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,3042,76,0.449005773,14,448,4330154,4464891,8795073,3118
República Dominicana,2003,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,5659,252,1.268820842,75,448,4393337,4526468,8919829,5911
República Dominicana,2004,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,2204,136,0.555555556,13,448,4455645,4587432,9043101,2340
República Dominicana,2005,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,2692,84,0.648414986,18,448,4517236,4647476,9164746,2776
República Dominicana,2006,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,5683,230,0.896330120,53,448,4577964,4706150,9284145,5913
República Dominicana,2007,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,9178,225,0.499840476,47,448,4638399,4763754,9402177,9403
República Dominicana,2008,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,3967,183,0.915662651,38,448,4700590,4822304,9522921,4150
República Dominicana,2009,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,6302,995,0.712621625,52,448,4765369,4882640,9648038,7297
República Dominicana,2010,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,9950,1110,0.443037975,49,448,4831772,4943935,9775730,11060
República Dominicana,2011,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,2122,110,0.089605735,2,448,4898535,5005147,9903714,2232
República Dominicana,2012,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,9144,140,0.764756570,71,448,4964984,5065845,10030855,9284
República Dominicana,2013,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,16085,418,0.672604981,111,448,5030964,5126034,10157030,16503
República Dominicana,2014,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,5850,424,0.988205292,62,448,5096336,5185730,10282089,6274
República Dominicana,2015,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,15194,1854,0.627639606,107,448,5160934,5244850,10405810,17048
República Dominicana,2016,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,6004,641,0.586907449,39,448,5224425,5303113,10527570,6645
República Dominicana,2017,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Final,DOR,DOM,1275,88,0.220102715,3,448,5286791,5360403,10647217,1363
República Dominicana,2018,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,1447,111,0.064184852,1,448,5348513,5416971,10765504,1558
República Dominicana,2019,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,19855,328,0.262597235,53,448,5409444,5472387,10881852,20183
República Dominicana,2020,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,3719,245,0.908173562,36,448,5472155,5527464,10999639,3964
República Dominicana,2021,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,3553,193,0.694073679,26,448,5535620,5582195,11117846,3746
República Dominicana,2022,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,10505,279,0.361646884,39,448,5594533,5634233,11228800,10784
República Dominicana,2023,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,25291,176,0.090312954,23,448,5649529,5683396,11332948,25467
República Dominicana,2024,Dominican Republic,214,DR,DO,DOM,DOR,LCR,AMR,LAC,LCR,LAM,Preliminar,DOR,DOM,6911,53,,,448,5703019,5730939,11433979,6964
Ecuador,1980,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,0,0,,0,451,4055203,4080589,8135821,0
Ecuador,1981,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,0,0,,0,451,4163071,4189482,8352574,0
Ecuador,1982,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,0,0,,0,451,4272612,4299943,8572580,0
Ecuador,1983,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,0,0,,0,451,4383842,4411981,8795848,0
Ecuador,1984,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,0,0,,0,451,4497038,4525890,9022953,0
Ecuador,1985,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,0,0,,0,451,4612412,4641844,9254284,0
Ecuador,1986,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,0,0,,0,451,4730125,4759914,9490071,0
Ecuador,1987,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,0,0,,0,451,4849754,4879570,9729350,0
Ecuador,1988,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,420025,0,0,0,451,4970121,4999613,9969762,420025
Ecuador,1989,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,19,0,0,0,451,5090592,5119550,10210164,19
Ecuador,1990,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,302,0,0,0,451,5210756,5239036,10449815,302
Ecuador,1991,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,94,0,0,0,451,5329354,5356873,10686250,94
Ecuador,1992,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,137,0,0,0,451,5443732,5470435,10914197,137
Ecuador,1993,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,9015,0,0,0,451,5553482,5579306,11132804,9015
Ecuador,1994,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,8145,0,0,0,451,5661328,5686278,11347627,8145
Ecuador,1995,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,6607,0,0,0,451,5768773,5792857,11561657,6607
Ecuador,1996,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,5189,0,0,0,451,5875953,5899215,11775196,5189
Ecuador,1997,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,3871,0,0,0,451,5982638,6005143,11987817,3871
Ecuador,1998,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,4606,0,0,0,451,6088939,6110701,12199667,4606
Ecuador,1999,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,2901,0,0,0,451,6195494,6216504,12412018,2901
Ecuador,2000,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,22931,3,0.004360338,1,451,6303097,6323356,12626481,22934
Ecuador,2001,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,10809,55,0,0,451,6412935,6432534,12845493,10864
Ecuador,2002,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,5517,158,0,0,451,6525772,6544781,13070579,5675
Ecuador,2003,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,9487,416,0.050489751,5,451,6641341,6659793,13301158,9903
Ecuador,2004,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,6037,64,0.032781511,2,451,6758356,6776178,13534570,6101
Ecuador,2005,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,11463,334,0.118674239,14,451,6876486,6893475,13769985,11797
Ecuador,2006,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,5698,173,0.102197241,6,451,6996584,7012423,14009040,5871
Ecuador,2007,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,9919,334,0.048766215,5,451,7118740,7133045,14251808,10253
Ecuador,2008,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,1864,15,0,0,451,7242180,7254565,14496773,1879
Ecuador,2009,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,4311,89,0.022727273,1,451,7366238,7376479,14742741,4400
Ecuador,2010,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,17209,307,0,0,451,7490708,7498825,14989556,17516
Ecuador,2011,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,7475,92,0.105722215,8,451,7615643,7622035,15237700,7567
Ecuador,2012,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,19077,290,0.118758713,23,451,7739297,7744531,15483858,19367
Ecuador,2013,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,11602,60,0.094323444,11,451,7859168,7863767,15722970,11662
Ecuador,2014,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,15464,67,0.077264825,12,451,7976748,7981189,15957971,15531
Ecuador,2015,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,42417,56,0.018835495,8,451,8095650,8100203,16195878,42473
Ecuador,2016,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Final,ECU,ECU,14120,39,0.028250583,4,451,8217435,8222096,16439558,14159
Ecuador,2017,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Preliminar,ECU,ECU,11369,18,0.035127777,4,451,8346224,8350673,16696923,11387
Ecuador,2018,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Preliminar,ECU,ECU,3066,6,0.032552083,1,451,8505997,8509625,17015648,3072
Ecuador,2019,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Preliminar,ECU,ECU,8378,38,0.023764259,2,451,8670946,8672741,17343714,8416
Ecuador,2020,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Preliminar,ECU,ECU,19899,51,0.030075188,6,451,8798420,8790122,17588569,19950
Ecuador,2021,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Preliminar,ECU,ECU,20513,79,0.092268842,19,451,8910880,8886807,17797711,20592
Ecuador,2022,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Preliminar,ECU,ECU,15908,109,0.081163764,13,451,9016371,8984573,18000972,16017
Ecuador,2023,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Preliminar,ECU,ECU,27726,112,0.118542999,33,451,9111940,9078494,18190454,27838
Ecuador,2024,Ecuador,218,EC,EC,ECU,ECU,ANR,AMR,LAC,SAR,LAM,Preliminar,ECU,ECU,13028,47,0.114722753,15,451,9206254,9171061,18377340,13075
El Salvador,1980,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,2060,0,0,0,453,2278201,2230735,4508965,2060
El Salvador,1981,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,5185,0,0,0,453,2307617,2241504,4549147,5185
El Salvador,1982,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,5166,0,0,0,453,2342068,2257780,4599879,5166
El Salvador,1983,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,3814,0,0,0,453,2394487,2295139,4689655,3814
El Salvador,1984,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,560,0,0,0,453,2447428,2334739,4782194,560
El Salvador,1985,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,425,0,0,0,453,2499553,2377155,4876733,425
El Salvador,1986,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,916,0,0,0,453,2550448,2420292,4970766,916
El Salvador,1987,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,2757,79,0.105782793,3,453,2602007,2465136,5067175,2836
El Salvador,1988,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,1712,74,0.223964166,4,453,2656364,2514030,5170417,1786
El Salvador,1989,El Salvador,222,ES,SV,SLV,ELS,CAI,AMR,LAC,CAI,LAM,Final,ELS,SLV,518,0,0,0,453,2710270,2560509,5270799,518
